,Price,MA 7,MA 20,MA 50,RSI 7,RSI 14,RSI 21,Gain,Loss,Average Gain (7),Average Loss (7),Average Gain (14),Average Loss (14),Average Gain (21),Average Loss (21)
1994,6328.55476,6433.24129,6525.246876,6615.604053,34.64693321,40.81373133,46.29834982,13.67137561,0,24.14378489,45.54141567,31.88920609,46.24431675,44.55800962,51.68302227
1995,6659.875508,6434.210727,6536.175074,6614.235803,63.53925218,55.37112975,47.20678847,331.3207484,0,68.02620825,39.03549914,53.27717339,42.94115127,45.67554289,51.08075926
1996,6635.125668,6434.407861,6544.791576,6608.716396,61.18197586,54.29678084,47.86274616,0,24.74984089,58.3081785,36.99469082,49.47166101,41.64177195,46.27709696,50.4099941
1997,6635.741832,6442.020254,6541.343455,6599.911565,61.22375942,54.32054334,48.40484642,0.616164971,0,50.06646228,31.70973499,45.98198272,38.66735967,46.45754293,49.51950557
1998,6517.511088,6482.469318,6535.480711,6589.326808,49.33564284,49.05057959,48.44519698,0,118.2307448,42.91411052,44.06987924,42.69755538,44.35045861,46.28880805,49.25999956
1999,6483.827769,6510.788573,6529.36841,6578.520461,46.34459484,47.63276817,48.36143064,0,33.68331824,36.78352331,42.58608481,39.64773,43.58852001,45.83617545,48.94219409
2000,6532.67875,6541.902197,6524.70045,6568.62141,51.33655022,49.89480757,48.47467824,48.85098091,0,38.50744582,36.50235841,40.30510506,40.4750543,45.48718832,48.34982096
2001,6529.670021,6570.632948,6521.241888,6554.989395,50.99563469,49.75226392,48.55872111,0,3.008729013,33.00638213,31.71755421,37.42616899,37.7988882,44.89286422,47.55780826
2002,6512.589059,6549.592027,6520.640956,6539.13572,48.8471352,48.89818271,48.5674809,0,17.08096207,28.29118469,29.62661248,34.7528712,36.31903634,44.10230805,46.7039418
2003,6472.799661,6526.402597,6519.31782,6523.373763,43.8287585,46.87931746,48.42738433,0,39.78939866,24.24958687,31.07843908,32.27052326,36.56691936,43.15694037,45.95987024
2004,6481.44359,6504.359991,6514.454909,6505.813375,45.25425172,47.38751427,48.34305802,8.643928916,0,22.02020717,26.63866206,30.58290938,33.95499655,42.15042927,45.03981271
2005,6458.191522,6495.885768,6506.305017,6499.67867,41.91593545,46.10962006,48.18127165,0,23.25206772,18.87446328,26.15486287,28.39841585,33.19050163,41.04204994,44.14052938
2006,6468.826425,6493.742718,6500.290104,6499.089606,44.11570222,46.81604857,48.08774213,10.63490313,0,17.69738326,22.41845389,27.12959351,30.81975152,39.93039914,43.10614483
2007,6457.058635,6482.939845,6493.901428,6500.274402,42.05938231,46.09599271,47.95960687,0,11.76778978,15.16918565,20.89693045,25.19176541,29.45889711,38.75129374,42.0485632
2008,6481.323142,6476.033148,6485.313113,6506.276976,47.90120673,47.87619276,47.9583903,24.26450648,0,16.4685172,17.91165467,25.12553263,27.35469017,37.69020914,40.8991866
2009,6292.647924,6444.612985,6468.258222,6506.914638,25.01824024,37.50432088,47.16344595,0,188.6752177,14.11587189,42.30644939,23.33085172,38.877585,36.56762165,40.96619911
2010,6331.781808,6424.467578,6455.724559,6507.387565,32.78783933,40.38893164,46.68009399,39.13388398,0,17.68987361,36.26267091,24.45963974,36.10061464,35.66868127,40.74222158
2011,6366.72011,6408.078509,6462.342182,6509.143625,39.335324,42.92195858,46.44183557,34.93830164,0,20.15393476,31.08228935,25.20811559,33.52199931,34.92988382,40.28222481
2012,6379.972972,6396.904431,6467.061181,6510.1316,41.84251238,43.89582783,46.30590781,13.25286261,0,19.16806731,26.6419623,24.35416895,31.12757079,34.17932113,39.6326885
2013,6425.441583,6390.706596,6472.589091,6508.911199,50.09759362,47.22291127,46.41991053,45.46861087,0,22.92528782,22.83596769,25.86234337,28.90417287,33.64341478,38.83284465
2014,6388.189788,6380.86819,6475.570843,6506.67475,44.1126366,44.87494085,46.35111931,0,37.25179473,19.6502467,24.89537155,24.01503313,29.50043158,32.97707344,38.16915545
2015,6351.061941,6362.259447,6460.130164,6503.091566,38.73221986,42.60140882,46.12518328,0,37.12784725,16.8430686,26.64286808,22.29967362,30.04524698,32.2087875,37.62028463
2016,6415.443409,6379.801659,6449.146051,6501.275464,50.85808801,47.56258081,46.2775983,64.38146748,0,23.63426844,22.83674407,25.30551604,27.89915791,31.80047707,36.9163065
2017,6474.84729,6400.239585,6441.101324,6505.769975,59.48896258,51.71000843,46.72630478,59.4038818,0,28.74421321,19.57435206,27.7411136,25.90636092,31.65494069,36.09049915
2018,6574.80118,6429.965452,6443.965829,6510.324614,69.87520615,57.76336647,47.64029562,99.95388995,0,38.91702417,16.77801605,32.89916905,24.05590657,32.00075419,35.1708571
2019,6490.454731,6445.74856,6444.297177,6512.458632,55.79279157,51.85604736,47.98765535,0,84.34644953,33.35744929,26.4306494,30.5492284,28.36237392,32.06535872,34.75465673
2020,6413.782039,6444.082911,6438.352341,6510.896567,45.96786986,47.13695923,47.89782911,0,76.67269219,28.59209939,33.60808409,28.36714066,31.81311094,31.89996542,34.70005803
2021,6429.898792,6450.04134,6433.36378,6504.417854,48.20466047,48.20398897,47.91012716,16.1167535,0,26.80990712,28.80692922,27.49211301,29.54074587,31.65758169,34.41943285
2022,6434.284597,6461.930291,6429.448557,6498.162902,48.87657146,48.50857901,47.9442023,4.385804851,0,23.60646394,24.69165361,25.84166242,27.4306926,31.27419513,33.95620527
2023,6411.353436,6461.346009,6426.376246,6492.169382,45.29254423,46.95385937,47.85640683,0,22.93116072,20.23411195,24.44015463,23.99582939,27.10929746,30.74847688,33.50306
2024,6394.289276,6449.837722,6422.01853,6488.131421,42.58173131,45.7780567,47.69435846,0,17.06415994,17.34352453,23.3864411,22.28184158,26.39178764,30.11014582,33.02131624
2025,5788.612494,6337.525052,6388.539579,6475.07744,12.2416731,23.38953464,44.58377284,0,605.6767822,14.86587817,106.5707755,20.69028147,67.76928725,29.38422831,36.52367145
2026,5686.541131,6222.680252,6349.425314,6459.55235,10.73747499,21.48273397,41.78834716,0,102.071363,12.74218129,105.9280023,19.21240422,70.21943552,28.59174988,39.82863959
2027,5609.956182,6107.847987,6307.070191,6437.657389,9.694712293,20.15505839,39.34712885,0,76.58494872,10.92186967,101.7361375,17.84008963,70.67411503,27.75032701,42.77661568
2028,5599.191596,5989.17553,6262.963614,6416.945902,9.542742509,19.96825653,37.40905031,0,10.76458664,9.361602577,88.74020168,16.56579752,66.39486301,26.87467347,44.96535787
2029,5638.861481,5875.543657,6230.274292,6397.601655,15.25424854,22.80761267,36.10645025,39.66988576,0,13.69135732,76.06303002,18.21608953,61.65237279,26.24689651,46.4461994
2030,4889.197859,5658.09286,6158.145094,6362.864853,6.37702104,13.24470387,32.76616192,0,749.6636222,11.73544913,172.291686,16.91494028,110.7960335,25.55587521,52.43884162
2031,4450.711454,5380.438885,6062.344662,6319.902257,4.564400905,10.47749457,29.27508985,0,438.4864048,10.0589564,210.319503,15.70673026,134.2024886,24.81792669,59.95696835
2032,4613.448412,5212.558302,5974.018434,6281.679072,15.02286446,17.37696333,27.69013641,162.7369578,0,31.87009945,180.2738597,26.20888937,124.6165965,25.15374444,65.68634413
2033,4307.388732,5015.536531,5868.115791,6237.841599,12.11082136,15.03074444,25.96954158,0,306.0596805,27.3172281,198.2432627,24.33682584,137.5768168,25.25676747,71.99857835
2034,4376.904947,4839.386355,5767.551549,6193.805661,16.40473698,17.74724486,25.06456797,69.51621508,0,33.34565481,169.9227966,27.56392507,127.7499013,25.64195258,76.66163636
2035,3895.836813,4596.049957,5644.790293,6139.29861,11.76435691,14.33239327,23.65290151,0,481.0681338,28.58198984,214.3721305,25.59507328,152.9869179,25.78195436,83.21927894
2036,4039.836551,4367.617824,5526.00995,6088.312848,19.69700064,19.33575348,23.27712747,143.9997382,0,45.0702396,183.7475404,34.05254935,142.0592809,26.70044413,88.00633901
2037,3811.923529,4213.721491,5392.863762,6032.854675,16.8926855,17.58516632,22.69839169,0,227.9130219,38.63163394,190.0568949,31.62022439,148.191691,27.26859603,92.86588929
2038,3832.924516,4125.466214,5255.769928,5976.451377,18.14549959,18.31900216,22.35011614,21.00098663,0,36.11297004,162.9059099,30.86170741,137.6065702,27.6897567,96.20112837
2039,4267.243629,4076.008388,5144.609373,5929.121334,39.97690885,31.83657862,23.86299253,434.3191131,0,92.99956191,139.6336371,59.68009353,127.7775295,30.79974742,98.26934307
2040,4279.475593,4072.020797,5037.894051,5883.061745,40.49834636,32.17700771,25.06555196,12.23196356,0,81.46133357,119.6859746,56.29094139,118.6505631,33.2122039,99.28918267
2041,4009.68958,4019.561459,4916.88359,5838.568183,33.09934157,28.76473595,25.65791905,0,269.7860127,69.8240002,141.1288372,52.27015986,129.4459524,34.95562277,101.2815472
2042,4189.573823,4061.523889,4804.648052,5796.6478,41.42416431,33.80530448,26.76869056,179.8842432,0,85.54689206,120.9675748,61.38545153,120.1998129,37.36473084,102.2189771
2043,4124.593549,4073.632031,4690.310057,5752.842004,39.36004229,32.89967775,27.55637816,0,64.98027436,73.32590748,112.969389,57.00077642,116.2555601,39.07716782,102.7309014
2044,3878.839235,4083.191418,4564.537555,5703.847693,32.26600849,29.66310563,27.85905092,0,245.7543139,62.85077784,131.938664,52.92929239,125.5054711,40.20924449,104.1217473
2045,3943.692812,4099.01546,4472.291571,5649.524039,35.82698973,31.57612249,28.3175026,64.85357728,0,63.13689204,113.0902834,53.78102702,116.5407946,41.30103723,104.5488204
2046,3751.691966,4025.365222,4375.549113,5591.855365,30.32113804,29.05651431,28.43302918,0,192.0008457,54.11733604,124.3632209,49.93952509,121.9307983,41.91133717,105.4923633
2047,3466.763864,3909.263547,4268.389497,5528.475806,23.9490541,25.7702018,28.15659531,0,284.9281026,46.38628803,147.3010611,46.37241616,133.5734629,42.12443007,107.4832537
2048,3408.523617,3823.382695,4158.856098,5466.296056,22.80611771,25.14419974,27.86201366,0,58.24024673,39.75967546,134.5780876,43.06010072,128.1925188,42.01182271,108.7734839
2049,3424.705861,3714.115843,4048.148317,5405.113618,23.9821296,25.68437945,27.67613873,16.18224362,0,36.39147091,115.3526465,41.14025378,119.0359104,41.74418691,109.0867773
2050,3550.546434,3632.109113,3981.215746,5345.470972,33.21312802,29.91959988,27.93516028,125.8405732,0,49.1699141,98.87369704,47.1902766,110.5333453,42.09779296,108.6004402
2051,3433.80844,3568.533285,3930.370595,5283.55374,29.35518252,28.30791542,27.99972789,0,116.7379935,42.14564066,101.4257394,43.81954256,110.9765345,42.10007142,108.2587877
2052,3378.808778,3487.835566,3868.638613,5220.878135,27.59342358,27.55481275,27.98277727,0,54.99966202,36.12483485,94.79344262,40.68957523,106.9781865,41.81553635,107.6175808
2053,3438.100074,3443.036724,3825.174181,5160.184143,32.67518827,29.72531772,28.16490792,59.29129512,0,39.43432917,81.25152224,42.01826951,99.33688742,41.70214553,106.3620542
2054,3294.636157,3418.447052,3771.060741,5096.447994,27.27197962,27.57269973,28.12903714,0,143.463917,33.80085358,90.13900721,39.01696454,102.4888181,41.32589353,105.5895282
2055,3216.62715,3391.03327,3737.100258,5031.616707,24.68272048,26.45101811,27.99665353,0,78.00900664,28.97216021,88.40614998,36.23003851,100.7402601,40.73762052,104.7712721
2056,3221.976204,3362.071891,3696.20724,4966.679702,25.25045645,26.67130122,27.90421171,5.349053805,0,25.59743072,75.77669999,34.02425388,93.54452728,40.0166591,103.3905782
2057,3217.046835,3314.429091,3666.463406,4901.879466,25.04746548,26.59225906,27.81954921,0,4.929368743,21.9406549,65.65565266,31.59395004,87.21487309,39.15589699,101.593677
2058,3506.217013,3324.773173,3650.128031,4842.377344,51.64960153,38.16858266,28.76573746,289.1701783,0,60.1163011,56.27627371,49.99225205,80.9852393,40.15401148,99.43570537
2059,3655.775046,3364.339783,3619.554601,4789.639886,60.17781888,43.16105567,30.07197132,149.5580325,0,72.8936913,48.23680604,57.10409351,75.20057935,41.71304385,96.99766255
2060,3687.750553,3400.004137,3589.968349,4736.759261,61.85600036,44.19845306,31.26713904,31.97550746,0,67.04823646,41.34583375,55.30919451,69.8291094,42.91948159,94.34757546
2061,4065.097238,3510.070006,3592.738732,4690.726804,75.86140687,54.70494464,33.530898,377.3466848,0,111.3765862,35.43928607,78.31187239,64.84131587,46.17934372,91.54241882
2062,3846.227498,3600.012912,3575.571416,4640.051894,60.76384803,48.94818689,35.00040986,0,218.86974,95.46564534,61.64363663,72.71816722,75.84334617,48.52631046,90.11866729
2063,3960.567773,3705.525994,3567.370127,4590.754418,65.00820899,51.80170878,36.55010785,114.3402754,0,98.16202106,52.83740283,75.69117495,70.4259643,50.88991573,88.34336898
2064,3941.61774,3809.036123,3570.509053,4541.822977,63.67633994,51.29002882,37.7789647,0,18.95003325,84.1388752,47.99635003,70.28466245,66.74911208,52.47319951,86.42208237
2065,4021.990255,3882.718015,3574.423925,4495.241543,67.01976397,53.39278881,39.03558132,80.37251519,0,83.60082377,41.1397286,71.00522336,61.98131836,53.95546733,84.26577981
2066,3759.178427,3897.489926,3574.798248,4442.116244,49.60221426,46.34719899,39.56035499,0,262.8118284,71.65784894,72.80717143,65.93342169,76.32635479,54.79843789,83.72013179
2067,3781.613082,3910.898859,3590.540709,4388.251559,50.87372283,46.99025621,40.05637185,22.4346547,0,64.62596405,62.40614694,62.82636691,70.87447231,55.26641532,82.70518013
2068,3587.70388,3842.699808,3599.499722,4328.509613,40.55590701,42.27403043,40.07993162,0,193.9092015,55.39368347,81.19229759,58.33876927,79.66266725,55.27247571,82.6331381
2069,3854.421097,3843.870322,3620.985484,4275.788941,55.15200337,49.7453954,40.88274474,266.7172168,0,85.58275967,69.59339793,73.2229441,73.97247673,56.71582257,82.0121981
2070,3778.19394,3817.816917,3632.367859,4223.077179,50.97832445,47.83967032,41.38051819,0,76.22715709,73.35665114,70.54107781,67.9927338,74.13352533,57.50824298,81.46595427
2071,3809.728229,3798.975558,3651.163848,4170.673768,52.70569955,48.71496843,41.8785274,31.53428875,0,67.38202795,60.46378098,65.38855916,68.83827352,57.97842321,80.46585078
2072,3692.531566,3751.910031,3666.849988,4115.838707,45.7203653,45.64902552,42.0461554,0,117.1966631,57.75602395,68.56847843,60.71794779,72.2924442,57.96783277,79.89930924
2073,3794.264254,3756.922292,3684.658197,4063.496923,52.14370313,48.66905285,42.47672048,101.7326882,0,64.03840456,58.77298151,63.6475721,67.12869819,58.25690762,78.89329364
2074,3872.172184,3769.859307,3713.534998,4013.054581,56.71966501,50.91825932,43.05650296,77.90793048,0,66.01976541,50.3768413,64.66616913,62.33379118,58.62656751,77.53536733
2075,3776.525808,3796.833868,3741.529931,3972.812848,49.88735685,48.12997401,43.32965392,0,95.64637653,56.58837035,56.84391776,60.04715705,64.71326156,58.52951051,76.55006021
2076,3815.26808,3791.24058,3771.194525,3935.387387,52.58634266,49.34009633,43.66885453,38.74227219,0,54.03892776,48.72335808,58.52537956,60.09088573,58.31567323,75.22497916
2077,3787.307857,3792.542568,3799.707576,3898.93442,50.30511933,48.46137979,43.89001524,0,27.96022276,46.31908093,45.75719589,54.34499531,57.79583838,57.74440693,73.82175138
2078,4013.520091,3821.655691,3825.07273,3867.22099,64.74203291,55.3844013,44.735775,226.2122342,0,72.01810282,39.22045362,66.62122665,53.66756421,58.42410674,72.17407054
2079,3989.668718,3864.103856,3841.767413,3834.237135,62.50823421,54.55233444,45.38324672,0,23.85137376,61.72980242,37.02487078,61.86256761,51.53783632,58.58152082,70.50029912
2080,3973.591255,3889.721999,3856.059449,3815.925003,60.85696124,53.96381313,45.88738791,0,16.07746292,52.91125922,34.03238395,57.44381278,49.0049525,58.31150836,68.76373173
2081,3982.225913,3905.44396,3851.915882,3806.555292,61.49431552,54.24928221,46.33913051,8.634658147,0,46.58603049,29.17061481,53.95744459,45.50459875,57.75315227,66.87834521
2082,3623.847729,3883.632806,3840.796894,3786.763278,34.3843,42.47627822,45.80695137,0,358.3781837,39.93088328,76.2002675,50.10334141,67.85271196,56.90447279,67.32224627
2083,3632.849306,3857.572981,3824.41097,3773.27249,35.22115809,42.81198495,45.3941143,9.001577329,0,35.512411,65.314515,47.16750111,63.00608968,55.88580319,67.22664002
2084,3598.436347,3830.591337,3807.251901,3757.703118,33.32545491,41.80747305,44.96243078,0,34.41295987,30.43920943,60.90000713,43.79839389,60.96372326,54.67406063,66.92537179
2085,3495.832311,3756.63594,3780.944004,3749.703028,28.07012224,38.87843134,44.34058783,0,102.6040353,26.09075094,66.85772543,40.66993719,63.93803126,53.31295064,66.92215053
2086,3648.048286,3707.833021,3775.387497,3741.867262,43.49309879,45.03117173,44.30629242,152.2159743,0,44.10864,57.3066218,48.63751127,59.37102903,52.87465013,66.46426821
2087,3567.801243,3649.863019,3764.696905,3736.984817,38.42558482,42.59670634,44.07346724,0,80.24704246,37.80740571,60.58382475,45.16340332,60.86217285,52.1571623,66.18424709
2088,3597.647323,3594.923221,3765.194077,3732.279273,41.38878104,43.81335836,43.97659584,29.84608013,0,36.67007349,51.92899264,44.06930881,56.51487479,51.41968188,65.50542545
2089,3620.981281,3594.513728,3753.522086,3719.354026,43.85330047,44.79842771,43.97255316,23.33395782,0,34.76491411,44.51056512,42.58821231,52.47809802,50.6265977,64.5056702
2090,3597.793252,3589.50572,3744.502052,3705.720379,41.81483167,43.97337135,43.90777994,0,23.18802938,29.7984978,41.46448859,39.54619714,50.38595026,49.63478342,63.40847108
2091,3674.587271,3600.384424,3737.745004,3699.018333,50.67391481,47.4266732,44.11675478,76.79401909,0,36.5121437,35.54099022,42.20675585,46.78695381,49.00989582,62.08144818
2092,3539.167531,3606.57517,3730.076802,3686.010207,38.58692787,42.45699196,43.92200334,0,135.4197398,31.29612317,49.80938302,39.19198758,53.11786709,48.16638283,61.49706412
2093,3531.004183,3589.854583,3716.913798,3674.13842,37.95030534,42.17012417,43.73555493,0,8.163348241,26.82524843,43.85994948,36.39255989,49.90683003,47.15013834,60.65720152
2094,3571.266908,3590.349678,3701.868535,3667.986973,43.33021524,44.17363387,43.72345592,40.26272529,0,28.74488799,37.59424241,36.66900028,46.34205646,46.27369785,59.55896537
2095,3555.700003,3584.357204,3690.827244,3660.227117,41.69937719,43.54547995,43.66848856,0,15.56690557,24.63847542,34.44748,34.04978597,44.1438314,45.24344916,58.36318035
2096,3565.642005,3576.451593,3678.345941,3656.506118,43.28975341,44.09228303,43.65920553,9.942002094,0,22.53897923,29.52641143,32.32780141,40.99070058,44.16228392,56.99000088
2097,3564.822417,3571.741474,3667.221669,3658.467289,43.1764763,44.05440148,43.64875984,0,0.819587506,19.31912505,25.42543659,30.01867274,38.12133536,42.97927636,55.48692639
